taxonid,scientific_name,kingdom,phylum,class,order,family,genus,main_common_name,authority,published_year,category,criteria,marine_system,freshwater_system,terrestrial_system,assessor,reviewer,aoo_km2,eoo_km2,elevation_upper,elevation_lower,depth_upper,depth_lower,errata_flag,errata_reason,amended_flag,amended_reason,tax_sp_level
185402,Thomandersia hensii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,SCHLEGELIACEAE,Thomandersia,NA,De Wild. &amp; T.Durand,2010,LC,NA,FALSE,TRUE,TRUE,"Ghogue, J.-P.","Diop, F.N., Ali, M.M. & Smith, K.G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thomandersia hensii
19892227,Millettia macroura,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Millettia,NA,Harms,2012,LC,NA,FALSE,FALSE,TRUE,"Groom, A.","Hilton-Taylor, C.",NA,NA,750,300,NA,NA,NA,NA,NA,NA,Millettia macroura
19892915,Millettia hylobia,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Millettia,NA,Louis ex Hauman,2012,LC,NA,FALSE,FALSE,TRUE,"Groom, A.","Hilton-Taylor, C.",NA,NA,1500,300,NA,NA,NA,NA,NA,NA,Millettia hylobia
62584,Greenwayodendron suaveolens,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,ANNONACEAE,Greenwayodendron,NA,(Engl. &amp; Diels) Verdc.,2009,LC,NA,FALSE,FALSE,TRUE,Eastern Arc Mountains & Coastal Forests CEPF Plant Assessment Project,"Beentje, H., Gereau, R., Kabuye, C., Kalema, J., Luke, Q., Lyaruu, H., Maunder, M., Mwachala, G., Ndangalasi, H., Njau, F. & Schatz, G.  (East African Plants Red List Authority)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Greenwayodendron suaveolens
97214715,Elaphoglossum kivuense,PLANTAE,TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,DRYOPTERIDACEAE,Elaphoglossum,NA,Schelpe,2017,LC,NA,FALSE,FALSE,TRUE,"Gereau, R., Beentje, H.J., Kabuye, C., Kalema, J., Luke, W.R.Q., Maunder, M., Mwangoka, M., Nshutiyayesu, S. & Ntore, S.","Fischer, E.",81,32617,2800,1900,NA,NA,NA,NA,NA,NA,Elaphoglossum kivuense
185439,Anisotes macrophyllus,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,ACANTHACEAE,Anisotes,NA,(Lindau) Heine,2017,LC,NA,FALSE,TRUE,TRUE,"Beentje, H.J.","Luke, W.R.Q.",NA,NA,1150,600,NA,NA,NA,NA,NA,NA,Anisotes macrophyllus
185412,Phaulopsis imbricata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,ACANTHACEAE,Phaulopsis,NA,(Forssk.) Sweet,2010,LC,NA,FALSE,TRUE,TRUE,"Ghogue, J.-P.","Diop, F.N., Ali, M.M. & Smith, K.G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Phaulopsis imbricata
185540,Phaulopsis angolana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,ACANTHACEAE,Phaulopsis,NA,S.Moore,2010,LC,NA,FALSE,TRUE,TRUE,"Ghogue, J.-P.","Diop, F.N., Ali, M.M. & Smith, K.G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Phaulopsis angolana
185301,Sclerochiton vogelii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,ACANTHACEAE,Sclerochiton,NA,(Nees) T.Anderson,2010,LC,NA,FALSE,TRUE,TRUE,"Ghogue, J.-P.","Diop, F.N., Ali, M.M. & Smith, K.G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sclerochiton vogelii
185209,Rhinacanthus virens,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,ACANTHACEAE,Rhinacanthus,NA,(Nees) Milne-Redh.,2010,LC,NA,FALSE,TRUE,TRUE,"Ghogue, J.-P.","Diop, F.N., Ali, M.M. & Smith, K.G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhinacanthus virens
185561,Stenandrium guineense,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,ACANTHACEAE,Stenandrium,NA,(Nees) Vollesen,2010,LC,NA,FALSE,TRUE,TRUE,"Ghogue, J.-P.","Diop, F.N., Ali, M.M. & Smith, K.G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stenandrium guineense
97240942,Blepharis burundiensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,ACANTHACEAE,Blepharis,NA,Vollesen,2017,EN,"B1ab(i,ii,iii)+2ab(i,ii,iii)",FALSE,FALSE,TRUE,"Ntore, S., Beentje, H.J., Gereau, R., Kabuye, C., Kalema, J., Luke, W.R.Q., Maunder, M., Mwangoka, M. & Nshutiyayesu, S.","Fischer, E.",63,214,850,800,NA,NA,NA,NA,NA,NA,Blepharis burundiensis
185265,Brillantaisia lamium,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,ACANTHACEAE,Brillantaisia,NA,(Nees) Benth.,2017,LC,NA,FALSE,TRUE,TRUE,"Beentje, H.J.","Luke, W.R.Q.",NA,NA,1600,1,NA,NA,NA,NA,NA,NA,Brillantaisia lamium
185375,Phaulopsis micrantha,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,ACANTHACEAE,Phaulopsis,NA,(Benth.) C.B.Clarke,2010,LC,NA,FALSE,TRUE,TRUE,"Ghogue, J.-P.","Ameka, G., Cheek, M., Ghogue, J.-P., Nzabi, T. Onana, J.M. & Tchouto, P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Phaulopsis micrantha
70380486,Amorphophallus lewallei,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ALISMATALES,ARACEAE,Amorphophallus,NA,Malaisse &amp; Bamps,2017,CR,B2ab(iii),FALSE,FALSE,TRUE,"Ntore, S., Beentje, H.J., Gereau, R., Kabuye, C., Kalema, J., Luke, W.R.Q., Maunder, M., Mwangoka, M. & Nshutiyayesu, S.","Fischer, E.",9,NA,900,900,NA,NA,NA,NA,NA,NA,Amorphophallus lewallei
185599,Carpha angustissima,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,CYPERACEAE,Carpha,NA,Cherm.,2017,EN,"B1ab(i,ii,iii)+2ab(i,ii,iii)",FALSE,TRUE,TRUE,"Beentje, H.J.","Luke, W.R.Q.",16,385,3300,2400,NA,NA,NA,NA,NA,NA,Carpha angustissima
185604,Aponogeton bogneri,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ALISMATALES,APONOGETONACEAE,Aponogeton,NA,H.Bruggen,2010,EN,B2ab(iii),FALSE,TRUE,FALSE,"Ghogue, J.-P.","Ameka, G., Cheek, M., Ghogue, J.-P., Nzabi, T. Onana, J.M. & Tchouto, P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aponogeton bogneri
44392727,Schizachyrium yangambiense,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,POACEAE,Schizachyrium,NA,Germ.,2013,LC,NA,FALSE,FALSE,TRUE,"Contu, S.","Scott, J.A.",NA,300000,NA,400,NA,NA,NA,NA,NA,NA,Schizachyrium yangambiense
44392854,Ensete livingstonianum,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ZINGIBERALES,MUSACEAE,Ensete,Wild Banana,(J.Kirk) Cheesman,2013,LC,NA,FALSE,FALSE,TRUE,"Contu, S.","Scott, J.A.",NA,NA,1900,900,NA,NA,NA,NA,NA,NA,Ensete livingstonianum
32740,Cleistanthus evrardii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,PHYLLANTHACEAE,Cleistanthus,NA,Leonard,1998,VU,D2,FALSE,FALSE,TRUE,"Ndjele, M.B.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cleistanthus evrardii
185390,Drosera katangensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,NEPENTHALES,DROSERACEAE,Drosera,NA,Taton,2010,CR,B2ab(iii),FALSE,TRUE,TRUE,"Riddick, R.","Ameka, G., Cheek, M., Ghogue, J.-P., Nzabi, T. Onana, J.M. & Tchouto, P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Drosera katangensis
34714,Garcinia epunctata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,CLUSIACEAE,Garcinia,NA,Stapf,1998,VU,A1cd,FALSE,FALSE,TRUE,"Hawthorne, W.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Garcinia epunctata
200647,Pentadesma lebrunii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,CLUSIACEAE,Pentadesma,NA,Staner,2013,VU,"B2ab(ii,iii,v)",FALSE,FALSE,TRUE,IUCN SSC East African Plants Red List Authority,"Hilton-Taylor, C. & Maunder, M.",100,20922,2000,700,NA,NA,NA,NA,NA,NA,Pentadesma lebrunii
32744,Beilschmiedia mayumbensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAURALES,LAURACEAE,Beilschmiedia,NA,Robyns &amp; R. Wilczek,1998,VU,"B1+2c, D2",FALSE,FALSE,TRUE,"Ndjele, M.B.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Beilschmiedia mayumbensis
33033,Afzelia bipindensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Afzelia,NA,Harms,1998,VU,A1cd,FALSE,FALSE,TRUE,"African Regional Workshop (Conservation & Sustainable Management of Trees, Zimbabwe, July 1996)",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Afzelia bipindensis
19892945,Cynometra hankei,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Cynometra,NA,Harms,2012,LC,NA,FALSE,FALSE,TRUE,"Contu, S.","Hilton-Taylor, C.",NA,1150000,1000,0,NA,NA,NA,NA,NA,NA,Cynometra hankei
19892803,Millettia stenopetala,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Millettia,NA,Hauman,2012,DD,NA,FALSE,FALSE,TRUE,"Contu, S.","Hilton-Taylor, C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Millettia stenopetala
19892861,Millettia bequaertii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Millettia,NA,De Wild.,2012,LC,NA,FALSE,FALSE,TRUE,"Lopez Poveda, L.","Hilton-Taylor, C.",NA,NA,1300,830,NA,NA,NA,NA,NA,NA,Millettia bequaertii
62027862,Pterocarpus tinctorius,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Pterocarpus,Padouk d'Afrique,Welw.,2018,LC,NA,FALSE,FALSE,TRUE,"Barstow, M.","Luke, W.R.Q.",NA,NA,1800,50,NA,NA,NA,NA,NA,NA,Pterocarpus tinctorius
61797424,Entandrophragma congoense,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,MELIACEAE,Entandrophragma,NA,(Pierre ex De Wild.) A.Chev.,2018,DD,NA,FALSE,FALSE,TRUE,"Barstow, M.","Onana, J.-M.",NA,612688,NA,NA,NA,NA,NA,NA,NA,NA,Entandrophragma congoense
32236,Entandrophragma utile,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,MELIACEAE,Entandrophragma,NA,(Dawe &amp; Sprague) Sprague,1998,VU,A1cd,FALSE,FALSE,TRUE,"Hawthorne, W.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Entandrophragma utile
32749,Placodiscus paniculatus,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,SAPINDACEAE,Placodiscus,NA,Hauman,1998,VU,D2,FALSE,FALSE,TRUE,"Ndjele, M.B.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Placodiscus paniculatus
35790,Balthasaria schliebenii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,THEALES,PENTAPHYLACACEAE,Balthasaria,NA,(Melch.) Verdc.,1998,LR/nt,NA,FALSE,FALSE,TRUE,"Lovett, J. & Clarke, G.P.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Balthasaria schliebenii
61987986,Celtis mildbraedii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,CANNABACEAE,Celtis,Red-fruited Stinkwood,Engl.,2018,LC,NA,FALSE,FALSE,TRUE,"Barstow, M.","Onana, J.-M. & Luke, W.R.Q.",NA,NA,1600,200,NA,NA,NA,NA,NA,NA,Celtis mildbraedii
32748,Deinbollia longiacuminata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,SAPINDACEAE,Deinbollia,NA,Hauman,1998,LR/cd,NA,FALSE,FALSE,TRUE,"Ndjele, M.B.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Deinbollia longiacuminata
44393545,Disa katangensis,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Disa,NA,De Wild.,2013,LC,NA,FALSE,FALSE,TRUE,"Contu, S.","Rankou, H.",NA,630000,1500,600,NA,NA,NA,NA,NA,NA,Disa katangensis
44393073,Gloriosa superba,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,COLCHICACEAE,Gloriosa,Flame Lily,L.,2013,LC,NA,FALSE,FALSE,TRUE,"Contu, S.","Scott, J.A.",NA,73000000,2500,0,NA,NA,NA,NA,NA,NA,Gloriosa superba
19892272,Desmodium salicifolium,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Desmodium,NA,(Poir.) DC.,2012,LC,NA,FALSE,FALSE,TRUE,"Groom, A.","Hilton-Taylor, C.",NA,NA,2000,0,NA,NA,NA,NA,NA,NA,Desmodium salicifolium
70468956,Humularia meyeri-johannis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Humularia,NA,(Harms &amp; De Wild.) P.A.Duvign.,2017,EN,"B2ab(i,ii,iii,iv,v)",FALSE,FALSE,TRUE,"Ntore, S., Beentje, H.J., Gereau, R., Kabuye, C., Kalema, J., Luke, W.R.Q., Maunder, M., Mwangoka, M. & Nshutiyayesu, S.","Fischer, E.",108,6689,1900,1100,NA,NA,NA,NA,NA,NA,Humularia meyeri-johannis
19892497,Millettia limbutuensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Millettia,NA,De Wild.,2012,VU,B1ab(iii),FALSE,FALSE,TRUE,"Contu, S.","Hilton-Taylor, C.",NA,1500,470,400,NA,NA,NA,NA,NA,NA,Millettia limbutuensis
70471773,Faroa acuminata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,GENTIANACEAE,Faroa,NA,P.Taylor,2017,EN,B2ab(iii),FALSE,FALSE,TRUE,"Ntore, S., Beentje, H.J., Gereau, R., Kabuye, C., Kalema, J., Luke, W.R.Q., Maunder, M., Mwangoka, M. & Nshutiyayesu, S.","Fischer, E.",99,21623,2000,1300,NA,NA,NA,NA,NA,NA,Faroa acuminata
200646,Lebrunia bushaie,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,CALOPHYLLACEAE,Lebrunia,NA,Staner,2013,VU,"B1ab(ii,iii,v)+2ab(ii,iii,v)",FALSE,FALSE,TRUE,IUCN SSC East African Plants Red List Authority,"Hilton-Taylor, C. & Maunder, M.",130,11105,2000,700,NA,NA,NA,NA,NA,NA,Lebrunia bushaie
195375,Aeollanthus saxatilis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,LAMIACEAE,Aeollanthus,NA,P.A. Duvign. &amp; Denaeyer,2014,NT,NA,FALSE,FALSE,TRUE,"Meersseman, A., Faucon, M.-P., Meerts, P., Mahy, G., Malaisse, F. & Ngongo Luhembwe, M.","Stévart, T., Dessein, S., Ewango, C. & Gereau, R.",48,768,NA,NA,NA,NA,NA,NA,NA,NA,Aeollanthus saxatilis
168983,Paspalum scrobiculatum,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,POACEAE,Paspalum,Kodo Millet,L.,2013,LC,NA,FALSE,TRUE,TRUE,"Knees, S.G. & Gupta, A.K.","Harrison, I.J. & García, N.",NA,NA,2000,0,NA,NA,NA,NA,NA,NA,Paspalum scrobiculatum
177227,Paspalum conjugatum,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,POACEAE,Paspalum,Herbe Créole,P.J.Bergius,2011,LC,NA,FALSE,TRUE,TRUE,"Rehel, S.","Rao, M.L.V., Gunaga, S. & Juffe Bignoli, D.",NA,NA,1700,0,NA,NA,NA,NA,NA,NA,Paspalum conjugatum
33466,Dialium excelsum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Dialium,NA,Stey.,1998,EN,B1+2c,FALSE,FALSE,TRUE,Makerere University Institute of Environment and Natural Resources,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dialium excelsum
33050,Entandrophragma candollei,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,MELIACEAE,Entandrophragma,Cedar Kokoti,Harms,1998,VU,A1cd,FALSE,FALSE,TRUE,"Hawthorne, W.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Entandrophragma candollei
33051,Entandrophragma cylindricum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,MELIACEAE,Entandrophragma,Sapele,(Sprague) Sprague,1998,VU,A1cd,FALSE,FALSE,TRUE,"Hawthorne, W.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Entandrophragma cylindricum
33049,Entandrophragma angolense,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,MELIACEAE,Entandrophragma,NA,(Welw.) C. DC.,1998,VU,A1cd,FALSE,FALSE,TRUE,"Hawthorne, W.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Entandrophragma angolense
35180,Homalium smythei,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,SALICACEAE,Homalium,NA,Hutch. &amp; Dalz.,1998,VU,B1+2c,FALSE,FALSE,TRUE,"Assi, A.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Homalium smythei
185250,Lasimorpha senegalensis,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ALISMATALES,ARACEAE,Lasimorpha,Swamp Arum,Schott,2010,LC,NA,FALSE,TRUE,TRUE,"Ghogue, J.-P.","Diop, F.N., Ali, M.M. & Smith, K.G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lasimorpha senegalensis
164447,Panicum repens,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,POACEAE,Panicum,Millet Rampant,L.,2012,LC,NA,FALSE,TRUE,TRUE,"Mani, S.","Sadasivaiah, B., Bhat, G.K., Augustine, J., Dahanukar, N. & Molur, S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Panicum repens
34773,Neoboutonia mannii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,Neoboutonia,NA,Benth.,1998,LR/nt,NA,FALSE,FALSE,TRUE,World Conservation Monitoring Centre,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neoboutonia mannii
97242474,Chrysochloa hubbardiana,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,POACEAE,Chrysochloa,NA,Germ. &amp; Risop.,2017,EN,B2ab(iii),FALSE,FALSE,TRUE,"Ntore, S., Beentje, H.J., Gereau, R., Kabuye, C., Kalema, J., Luke, W.R.Q., Maunder, M., Mwangoka, M. & Nshutiyayesu, S.","Fischer, E.",63,97288,1000,900,NA,NA,NA,NA,NA,NA,Chrysochloa hubbardiana
185575,Blyxa hexandra,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ALISMATALES,HYDROCHARITACEAE,Blyxa,NA,C.D.K.Cook &amp; Luond,2017,LC,NA,FALSE,TRUE,FALSE,"Beentje, H.J.","Luke, W.R.Q.",NA,NA,1950,950,NA,NA,NA,NA,NA,NA,Blyxa hexandra
195372,Acalypha cupricola,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,Acalypha,NA,Robyns ex G.A. Levin,2014,NT,NA,FALSE,FALSE,TRUE,"Meersseman, A., Faucon, M.-P., Meerts, P., Mahy, G., Malaisse, F. & Ngongo Luhembwe, M.","Stévart, T., Dessein, S., Ewango, C. & Gereau, R.",200,12923,NA,NA,NA,NA,NA,NA,NA,NA,Acalypha cupricola
19891986,Baphia nitida,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Baphia,Camwood,Lodd.,2012,LC,NA,FALSE,FALSE,TRUE,"Contu, S.","Hilton-Taylor, C.",NA,NA,600,0,NA,NA,NA,NA,NA,NA,Baphia nitida
19892916,Crotalaria bemba,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Crotalaria,NA,R.Wilczek,2012,LC,NA,FALSE,FALSE,TRUE,"Lopez Poveda, L.","Hilton-Taylor, C.",NA,NA,1800,1200,NA,NA,NA,NA,NA,NA,Crotalaria bemba
195381,Crotalaria cobalticola,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Crotalaria,NA,P.A. Duvign. &amp; Plancke,2014,LC,NA,FALSE,FALSE,TRUE,"Meersseman, A., Faucon, M.-P., Meerts, P., Mahy, G., Malaisse, F. & Ngongo Luhembwe, M.","Stevart, T. & Dessein, S.",72,3180,NA,NA,NA,NA,NA,NA,NA,NA,Crotalaria cobalticola
70474811,Alvesia clerodendroides,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,LAMIACEAE,Alvesia,NA,(T.C.E.Fr.) B.Mathew,2017,VU,B1ab(iii)+2ab(iii),FALSE,FALSE,TRUE,"Ntore, S., Beentje, H.J., Gereau, R., Kabuye, C., Kalema, J., Luke, W.R.Q., Maunder, M., Mwangoka, M. & Nshutiyayesu, S.","Fischer, E.",180,17444,2300,1430,NA,NA,NA,NA,NA,NA,Alvesia clerodendroides
37084,Beilschmiedia ugandensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAURALES,LAURACEAE,Beilschmiedia,NA,Rendle,1998,VU,A2d,FALSE,FALSE,TRUE,Makerere University Institute of Environment and Natural Resources,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Beilschmiedia ugandensis
70475313,Leucas urundensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,LAMIACEAE,Leucas,NA,Robyns &amp; Lebrun,2017,LC,NA,FALSE,FALSE,TRUE,"Ntore, S., Beentje, H.J., Gereau, R., Kabuye, C., Kalema, J., Luke, W.R.Q., Maunder, M., Mwangoka, M. & Nshutiyayesu, S.","Fischer, E.",96,12431,2300,1650,NA,NA,NA,NA,NA,NA,Leucas urundensis
97219174,Agelanthus myrsinifolius,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SANTALALES,LORANTHACEAE,Agelanthus,NA,(Engl. &amp; K.Krause) Polhill &amp; Wiens,2017,VU,B1ab(iii)+2ab(iii),FALSE,FALSE,TRUE,"Ntore, S., Nshutiyayesu, S., Mwangoka, M., Maunder, M., Luke, W.R.Q., Kalema, J., Kabuye, C., Gereau, R. & Beentje, H.J.","Fischer, E.",207,11812,3300,1900,NA,NA,NA,NA,NA,NA,Agelanthus myrsinifolius
70475829,Agelanthus keilii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SANTALALES,LORANTHACEAE,Agelanthus,NA,(Engl. &amp; K.Krause) Polhill &amp; Wiens,2017,EN,"B2ab(i,ii,iii,iv,v)",FALSE,FALSE,TRUE,"Ntore, S., Beentje, H.J., Gereau, R., Kabuye, C., Kalema, J., Luke, W.R.Q., Maunder, M., Mwangoka, M. & Nshutiyayesu, S.","Fischer, E.",72,22032,1450,1000,NA,NA,NA,NA,NA,NA,Agelanthus keilii
33909,Entandrophragma excelsum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,MELIACEAE,Entandrophragma,NA,(Dawe &amp; Sprague) Sprague,1998,LR/lc,NA,FALSE,FALSE,TRUE,World Conservation Monitoring Centre,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Entandrophragma excelsum
97217552,Dissotis pterocaulos,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MELASTOMATACEAE,Dissotis,NA,Wickens,2017,EN,"B2ab(ii,iii)",FALSE,TRUE,TRUE,"Ntore, S., Beentje, H.J., Gereau, R., Kabuye, C., Kalema, J., Luke, W.R.Q., Maunder, M., Mwangoka, M. & Nshutiyayesu, S.","Fischer, E.",90,6840,2200,1800,NA,NA,NA,NA,NA,NA,Dissotis pterocaulos
70482843,Xyris valida,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,XYRIDACEAE,Xyris,NA,Malme,2017,NT,NA,FALSE,FALSE,TRUE,"Ntore, S., Beentje, H.J., Gereau, R., Kabuye, C., Kalema, J., Luke, W.R.Q., Maunder, M., Mwangoka, M. & Nshutiyayesu, S.","Fischer, E.",216,80098,3400,1125,NA,NA,NA,NA,NA,NA,Xyris valida
70478106,Embelia libeniana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PRIMULALES,MYRSINACEAE,Embelia,NA,Taton,2017,VU,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",FALSE,TRUE,TRUE,"Ntore, S., Beentje, H.J., Gereau, R., Kabuye, C., Kalema, J., Luke, W.R.Q., Maunder, M., Mwangoka, M. & Nshutiyayesu, S.","Fischer, E.",171,8525,2450,2000,NA,NA,NA,NA,NA,NA,Embelia libeniana
36499,Embelia upembensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PRIMULALES,MYRSINACEAE,Embelia,NA,Taton,1998,VU,B1+2c,FALSE,FALSE,TRUE,World Conservation Monitoring Centre,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Embelia upembensis
97242440,Agrostis isopholis,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,POACEAE,Agrostis,NA,C.E.Hubb.,2017,LC,NA,FALSE,TRUE,TRUE,"Gereau, R., Beentje, H.J., Kabuye, C., Kalema, J., Luke, W.R.Q., Maunder, M., Mwangoka, M., Nshutiyayesu, S. & Ntore, S.","Fischer, E.",4,NA,3000,3000,NA,NA,NA,NA,NA,NA,Agrostis isopholis
19891947,Tessmannia africana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Tessmannia,NA,Harms,2012,LC,NA,FALSE,FALSE,TRUE,"Contu, S.","Hilton-Taylor, C.",NA,NA,800,200,NA,NA,NA,NA,NA,NA,Tessmannia africana
